date,total_cases
29/07/2020,7276
30/07/2020,7320
31/07/2020,7366
1/08/2020,7409
2/08/2020,7451
3/08/2020,7495
4/08/2020,7538
5/08/2020,7583
6/08/2020,7625
7/08/2020,7665
8/08/2020,7706
9/08/2020,7706
10/08/2020,7745
11/08/2020,7827
12/08/2020,7871
13/08/2020,7912
14/08/2020,7950
15/08/2020,7989
16/08/2020,8029
17/08/2020,8065
18/08/2020,8099
19/08/2020,8131
20/08/2020,8166
21/08/2020,8203
22/08/2020,8241
23/08/2020,8277
24/08/2020,8311
25/08/2020,8346
26/08/2020,8379
27/08/2020,8413
28/08/2020,8449
29/08/2020,8481
30/08/2020,8481
31/08/2020,8550
1/09/2020,8583
2/09/2020,8619
3/09/2020,8654
4/09/2020,8690
5/09/2020,8724
6/09/2020,8757
7/09/2020,8792
8/09/2020,8824
9/09/2020,8860
17/03/2020,1
18/03/2020,1
19/03/2020,3
20/03/2020,3
21/03/2020,3
22/03/2020,6
23/03/2020,12
24/03/2020,12
25/03/2020,12
26/03/2020,12
27/03/2020,13
28/03/2020,13
29/03/2020,13
30/03/2020,14
31/03/2020,19
1/04/2020,19
2/04/2020,20
3/04/2020,21
4/04/2020,21
5/04/2020,21
6/04/2020,22
7/04/2020,24
8/04/2020,24
9/04/2020,25
10/04/2020,25
11/04/2020,32
12/04/2020,32
13/04/2020,32
14/04/2020,46
15/04/2020,53
16/04/2020,88
17/04/2020,94
18/04/2020,147
19/04/2020,148
20/04/2020,170
21/04/2020,170
22/04/2020,254
23/04/2020,285
24/04/2020,285
25/04/2020,300
26/04/2020,300
27/04/2020,300
28/04/2020,300
29/04/2020,306
30/04/2020,480
1/05/2020,480
2/05/2020,480
3/05/2020,480
4/05/2020,480
5/05/2020,480
6/05/2020,480
7/05/2020,480
8/05/2020,509
9/05/2020,509
10/05/2020,509
11/05/2020,509
12/05/2020,509
13/05/2020,509
14/05/2020,509
15/05/2020,509
16/05/2020,509
17/05/2020,509
18/05/2020,509
19/05/2020,509
20/05/2020,509
21/05/2020,509
22/05/2020,509
23/05/2020,509
24/05/2020,509
25/05/2020,509
26/05/2020,509
27/05/2020,509
28/05/2020,509
29/05/2020,509
30/05/2020,509
31/05/2020,509
1/06/2020,509
2/06/2020,509
3/06/2020,509
4/06/2020,509
5/06/2020,509
6/06/2020,509
7/06/2020,509
8/06/2020,509
9/06/2020,509
10/06/2020,509
11/06/2020,509
12/06/2020,509
13/06/2020,509
14/06/2020,509
15/06/2020,509
16/06/2020,509
17/06/2020,509
18/06/2020,509
19/06/2020,509
20/06/2020,509
21/06/2020,509
22/06/2020,509
23/06/2020,509
24/06/2020,509
25/06/2020,509
26/06/2020,509
27/06/2020,509
28/06/2020,509
29/06/2020,509
30/06/2020,509
1/07/2020,509
2/07/2020,509
3/07/2020,509
4/07/2020,509
5/07/2020,509
6/07/2020,509
7/07/2020,509
8/07/2020,509
9/07/2020,509
10/07/2020,509
11/07/2020,509
12/07/2020,509
13/07/2020,509
14/07/2020,509
15/07/2020,509
16/07/2020,509
17/07/2020,509
18/07/2020,509
19/07/2020,509
20/07/2020,509
21/07/2020,509
22/07/2020,509
23/07/2020,509
24/07/2020,509
25/07/2020,509
26/07/2020,509
27/07/2020,509
28/07/2020,509
29/07/2020,509
30/07/2020,509
31/07/2020,509
1/08/2020,509
2/08/2020,509
3/08/2020,509
4/08/2020,509
5/08/2020,509
6/08/2020,509
7/08/2020,509
8/08/2020,509
9/08/2020,509
10/08/2020,509
11/08/2020,509
12/08/2020,509
13/08/2020,509
14/08/2020,509
15/08/2020,509
16/08/2020,509
17/08/2020,509
18/08/2020,509
19/08/2020,509
20/08/2020,509
21/08/2020,509
22/08/2020,509
23/08/2020,509
24/08/2020,509
25/08/2020,509
26/08/2020,509
27/08/2020,509
28/08/2020,509
29/08/2020,509
30/08/2020,509
31/08/2020,509
1/09/2020,509
2/09/2020,509
3/09/2020,509
4/09/2020,509
5/09/2020,509
6/09/2020,509
7/09/2020,509
8/09/2020,509
9/09/2020,509
31/12/2019,0
1/01/2020,0
2/01/2020,0
3/01/2020,0
4/01/2020,0
5/01/2020,0
6/01/2020,0
7/01/2020,0
8/01/2020,0
9/01/2020,0
10/01/2020,0
11/01/2020,0
12/01/2020,0
13/01/2020,1
14/01/2020,1
15/01/2020,1
16/01/2020,1
17/01/2020,2
18/01/2020,2
19/01/2020,2
20/01/2020,2
21/01/2020,2
22/01/2020,4
23/01/2020,4
24/01/2020,4
25/01/2020,5
26/01/2020,5
27/01/2020,8
28/01/2020,14
29/01/2020,14
30/01/2020,14
31/01/2020,14
1/02/2020,19
2/02/2020,19
3/02/2020,19
4/02/2020,19
5/02/2020,25
6/02/2020,25
7/02/2020,25
8/02/2020,32
9/02/2020,32
10/02/2020,32
11/02/2020,32
12/02/2020,33
13/02/2020,33
14/02/2020,33
15/02/2020,34
16/02/2020,34
17/02/2020,34
18/02/2020,35
19/02/2020,35
20/02/2020,35
21/02/2020,35
22/02/2020,35
23/02/2020,35
24/02/2020,35
25/02/2020,37
26/02/2020,40
27/02/2020,40
28/02/2020,40
29/02/2020,42
1/03/2020,42
2/03/2020,43
3/03/2020,
4/03/2020,
5/03/2020,47
6/03/2020,
7/03/2020,50
8/03/2020,
9/03/2020,
10/03/2020,
11/03/2020,59
12/03/2020,70
13/03/2020,
14/03/2020,82
15/03/2020,82
16/03/2020,114
17/03/2020,177
18/03/2020,177
19/03/2020,177
20/03/2020,212
21/03/2020,366
22/03/2020,599
23/03/2020,721
24/03/2020,827
25/03/2020,934
26/03/2020,1045
27/03/2020,1136
28/03/2020,1136
29/03/2020,1245
30/03/2020,1388
31/03/2020,1651
1/04/2020,1651
2/04/2020,1771
3/04/2020,1875
4/04/2020,1978
5/04/2020,2169
6/04/2020,2220
7/04/2020,2258
8/04/2020,2369
9/04/2020,2423
10/04/2020,2473
11/04/2020,2518
12/04/2020,2551
13/04/2020,2579
14/04/2020,2613
15/04/2020,2643
16/04/2020,2672
17/04/2020,2700
18/04/2020,2700
19/04/2020,2733
20/04/2020,2765
21/04/2020,2792
22/04/2020,2811
23/04/2020,2839
24/04/2020,2839
25/04/2020,2854
26/04/2020,2922
27/04/2020,2922
28/04/2020,2938
29/04/2020,2938
30/04/2020,2954
1/05/2020,2960
2/05/2020,2960
3/05/2020,2966
4/05/2020,2969
5/05/2020,2987
6/05/2020,2988
7/05/2020,2989
8/05/2020,2992
9/05/2020,3000
10/05/2020,3004
11/05/2020,3015
12/05/2020,3015
13/05/2020,3017
14/05/2020,3017
15/05/2020,3018
16/05/2020,3025
17/05/2020,3028
18/05/2020,3028
19/05/2020,3031
20/05/2020,3034
21/05/2020,3034
22/05/2020,3037
23/05/2020,3040
24/05/2020,3040
25/05/2020,3042
26/05/2020,3042
27/05/2020,3045
28/05/2020,3054
29/05/2020,3065
30/05/2020,3076
31/05/2020,3081
1/06/2020,3081
2/06/2020,3082
3/06/2020,3083
4/06/2020,3101
5/06/2020,3102
6/06/2020,3104
7/06/2020,3112
8/06/2020,3119
9/06/2020,3119
10/06/2020,3125
11/06/2020,3125
12/06/2020,3125
13/06/2020,3129
14/06/2020,3134
15/06/2020,3135
16/06/2020,3135
17/06/2020,3135
18/06/2020,3141
19/06/2020,3141
20/06/2020,3146
21/06/2020,3147
22/06/2020,3148
23/06/2020,3151
24/06/2020,3156
25/06/2020,3158
26/06/2020,3158
27/06/2020,3162
28/06/2020,3162
29/06/2020,3162
30/06/2020,3171
1/07/2020,3173
2/07/2020,3179
3/07/2020,3180
4/07/2020,3185
5/07/2020,3190
6/07/2020,3195
7/07/2020,3195
8/07/2020,3197
9/07/2020,3202
10/07/2020,3202
11/07/2020,3216
12/07/2020,3217
13/07/2020,3220
14/07/2020,3227
15/07/2020,3232
16/07/2020,3236
17/07/2020,3239
18/07/2020,3246
19/07/2020,3249
20/07/2020,3250
21/07/2020,3255
22/07/2020,3261
23/07/2020,3269
24/07/2020,3279
25/07/2020,3282
26/07/2020,3291
27/07/2020,3295
28/07/2020,3297
29/07/2020,3298
30/07/2020,3304
31/07/2020,3310
1/08/2020,3312
2/08/2020,3317
3/08/2020,3320
4/08/2020,3321
5/08/2020,3328
6/08/2020,3330
7/08/2020,3345
8/08/2020,3348
9/08/2020,3351
10/08/2020,3351
11/08/2020,3351
12/08/2020,3356
13/08/2020,3356
14/08/2020,3376
15/08/2020,3376
16/08/2020,3377
17/08/2020,3378
18/08/2020,3378
19/08/2020,3382
20/08/2020,3389
21/08/2020,3390
22/08/2020,3390
23/08/2020,3395
24/08/2020,3397
25/08/2020,3402
26/08/2020,3403
27/08/2020,3404
28/08/2020,3410
29/08/2020,3411
30/08/2020,3411
31/08/2020,3412
1/09/2020,3417
2/09/2020,3425
3/09/2020,3427
4/09/2020,3431
5/09/2020,3431
6/09/2020,3444
7/09/2020,3445
8/09/2020,3446
9/09/2020,3447
22/03/2020,1
23/03/2020,1
24/03/2020,1
25/03/2020,1
26/03/2020,1
27/03/2020,1
28/03/2020,1
29/03/2020,1
30/03/2020,1
31/03/2020,1
1/04/2020,1
2/04/2020,1
3/04/2020,1
4/04/2020,1
5/04/2020,1
6/04/2020,1
7/04/2020,1
8/04/2020,1
9/04/2020,1
10/04/2020,2
11/04/2020,2
12/04/2020,2
13/04/2020,2
14/04/2020,4
15/04/2020,6
16/04/2020,6
17/04/2020,18
18/04/2020,18
19/04/2020,18
20/04/2020,19
21/04/2020,22
22/04/2020,23
23/04/2020,23
24/04/2020,23
25/04/2020,24
26/04/2020,24
27/04/2020,24
28/04/2020,24
29/04/2020,24
30/04/2020,24
1/05/2020,24
2/05/2020,24
3/05/2020,24
4/05/2020,24
5/05/2020,24
6/05/2020,24
7/05/2020,24
8/05/2020,24
9/05/2020,24
10/05/2020,24
11/05/2020,24
12/05/2020,24
13/05/2020,24
14/05/2020,24
15/05/2020,24
16/05/2020,24
17/05/2020,24
18/05/2020,24
19/05/2020,24
20/05/2020,24
21/05/2020,24
22/05/2020,24
23/05/2020,24
24/05/2020,24
25/05/2020,24
26/05/2020,24
27/05/2020,24
28/05/2020,24
29/05/2020,24
30/05/2020,24
31/05/2020,24
1/06/2020,24
2/06/2020,24
3/06/2020,24
4/06/2020,24
5/06/2020,24
6/06/2020,24
7/06/2020,24
8/06/2020,24
9/06/2020,24
10/06/2020,24
11/06/2020,24
12/06/2020,24
13/06/2020,24
14/06/2020,24
15/06/2020,24
16/06/2020,24
17/06/2020,24
18/06/2020,24
19/06/2020,24
20/06/2020,24
21/06/2020,24
22/06/2020,24
23/06/2020,24
24/06/2020,24
25/06/2020,24
26/06/2020,24
27/06/2020,24
28/06/2020,24
29/06/2020,24
30/06/2020,24
1/07/2020,24
2/07/2020,24
3/07/2020,24
4/07/2020,24
5/07/2020,24
6/07/2020,24
7/07/2020,24
8/07/2020,24
9/07/2020,24
10/07/2020,24
11/07/2020,24
12/07/2020,24
13/07/2020,24
14/07/2020,24
15/07/2020,24
16/07/2020,24
17/07/2020,24
18/07/2020,24
19/07/2020,24
20/07/2020,24
21/07/2020,24
22/07/2020,24
23/07/2020,24
24/07/2020,24
25/07/2020,24
26/07/2020,24
27/07/2020,24
28/07/2020,24
29/07/2020,24
30/07/2020,24
31/07/2020,24
1/08/2020,24
2/08/2020,24
3/08/2020,24
4/08/2020,24
5/08/2020,25
6/08/2020,25
7/08/2020,25
8/08/2020,25
9/08/2020,25
10/08/2020,25
11/08/2020,25
12/08/2020,25
13/08/2020,25
14/08/2020,25
15/08/2020,25
16/08/2020,25
17/08/2020,25
18/08/2020,25
19/08/2020,25
20/08/2020,25
21/08/2020,26
22/08/2020,26
23/08/2020,26
24/08/2020,26
25/08/2020,26
26/08/2020,26
27/08/2020,27
28/08/2020,27
29/08/2020,27
30/08/2020,27
31/08/2020,27
1/09/2020,27
2/09/2020,27
3/09/2020,27
4/09/2020,27
5/09/2020,27
6/09/2020,27
7/09/2020,27
8/09/2020,27
9/09/2020,27
4/03/2020,
5/03/2020,
6/03/2020,
7/03/2020,1
8/03/2020,
9/03/2020,
10/03/2020,
11/03/2020,
12/03/2020,
13/03/2020,
14/03/2020,
15/03/2020,1
16/03/2020,1
17/03/2020,1
18/03/2020,1
19/03/2020,1
20/03/2020,1
21/03/2020,9
22/03/2020,15
23/03/2020,15
24/03/2020,18
25/03/2020,18
26/03/2020,23
27/03/2020,24
28/03/2020,25
29/03/2020,28
30/03/2020,30
31/03/2020,34
1/04/2020,34
2/04/2020,36
3/04/2020,39
4/04/2020,40
5/04/2020,41
6/04/2020,44
7/04/2020,58
8/04/2020,65
9/04/2020,70
10/04/2020,73
11/04/2020,76
12/04/2020,76
13/04/2020,76
14/04/2020,77
15/04/2020,77
16/04/2020,81
17/04/2020,81
18/04/2020,83
19/04/2020,84
20/04/2020,84
21/04/2020,84
22/04/2020,86
23/04/2020,88
24/04/2020,88
25/04/2020,90
26/04/2020,96
27/04/2020,98
28/04/2020,99
29/04/2020,99
30/04/2020,109
1/05/2020,116
2/05/2020,123
3/05/2020,123
4/05/2020,124
5/05/2020,126
6/05/2020,128
7/05/2020,128
8/05/2020,135
9/05/2020,145
10/05/2020,153
11/05/2020,174
12/05/2020,181
13/05/2020,199
14/05/2020,219
15/05/2020,238
16/05/2020,263
17/05/2020,298
18/05/2020,301
19/05/2020,330
20/05/2020,338
21/05/2020,340
22/05/2020,354
23/05/2020,363
24/05/2020,373
25/05/2020,381
26/05/2020,386
27/05/2020,391
28/05/2020,395
29/05/2020,422
30/05/2020,428
31/05/2020,433
1/06/2020,442
2/06/2020,443
3/06/2020,445
4/06/2020,452
5/06/2020,465
6/06/2020,485
7/06/2020,487
8/06/2020,495
9/06/2020,497
10/06/2020,501
11/06/2020,522
12/06/2020,524
13/06/2020,525
14/06/2020,530
15/06/2020,531
16/06/2020,532
17/06/2020,537
18/06/2020,544
19/06/2020,547
20/06/2020,555
21/06/2020,561
22/06/2020,569
23/06/2020,569
24/06/2020,576
25/06/2020,583
26/06/2020,588
27/06/2020,591
28/06/2020,615
29/06/2020,642
30/06/2020,643
1/07/2020,650
2/07/2020,661
3/07/2020,667
4/07/2020,671
5/07/2020,676
6/07/2020,680
7/07/2020,680
8/07/2020,689
9/07/2020,695
10/07/2020,704
11/07/2020,710
12/07/2020,718
13/07/2020,720
14/07/2020,721
15/07/2020,731
16/07/2020,740
17/07/2020,749
18/07/2020,749
19/07/2020,766
20/07/2020,774
21/07/2020,783
22/07/2020,790
23/07/2020,806
24/07/2020,828
25/07/2020,839
26/07/2020,853
27/07/2020,868
28/07/2020,874
29/07/2020,896
30/07/2020,896
31/07/2020,927
1/08/2020,941
2/08/2020,958
3/08/2020,961
4/08/2020,976
5/08/2020,988
6/08/2020,1001
7/08/2020,1012
8/08/2020,1028
9/08/2020,1046
10/08/2020,1060
11/08/2020,1067
12/08/2020,1070
13/08/2020,1092
14/08/2020,1104
15/08/2020,1124
16/08/2020,1130
17/08/2020,1147
18/08/2020,1154
19/08/2020,1173
20/08/2020,1190
21/08/2020,1212
22/08/2020,1239
23/08/2020,1275
24/08/2020,1277
25/08/2020,1295
26/08/2020,1309
27/08/2020,1326
28/08/2020,1326
29/08/2020,1365
30/08/2020,1390
31/08/2020,1396
1/09/2020,1400
2/09/2020,1416
3/09/2020,1434
4/09/2020,1443
5/09/2020,1457
6/09/2020,1477
7/09/2020,1488
8/09/2020,1493
9/09/2020,1513
13/03/2020,1
14/03/2020,2
15/03/2020,2
16/03/2020,4
17/03/2020,5
18/03/2020,7
19/03/2020,9
20/03/2020,9
21/03/2020,9
22/03/2020,49
23/03/2020,50
24/03/2020,51
25/03/2020,57
26/03/2020,60
27/03/2020,65
28/03/2020,66
29/03/2020,74
30/03/2020,78
31/03/2020,85
1/04/2020,87
2/04/2020,89
3/04/2020,97
4/04/2020,100
5/04/2020,103
6/04/2020,104
7/04/2020,105
8/04/2020,107
9/04/2020,107
10/04/2020,109
11/04/2020,109
12/04/2020,112
13/04/2020,113
14/04/2020,113
15/04/2020,113
16/04/2020,114
17/04/2020,114
18/04/2020,114
19/04/2020,114
20/04/2020,114
21/04/2020,114
22/04/2020,115
23/04/2020,115
24/04/2020,115
25/04/2020,115
26/04/2020,115
27/04/2020,116
28/04/2020,116
29/04/2020,116
30/04/2020,116
1/05/2020,116
2/05/2020,116
3/05/2020,116
4/05/2020,116
5/05/2020,116
6/05/2020,116
7/05/2020,116
8/05/2020,116
9/05/2020,116
10/05/2020,116
11/05/2020,116
12/05/2020,116
13/05/2020,116
14/05/2020,116
15/05/2020,116
16/05/2020,116
17/05/2020,116
18/05/2020,116
19/05/2020,116
20/05/2020,116
21/05/2020,116
22/05/2020,116
23/05/2020,116
24/05/2020,116
25/05/2020,116
26/05/2020,116
27/05/2020,116
28/05/2020,116
29/05/2020,116
30/05/2020,116
31/05/2020,117
1/06/2020,117
2/06/2020,117
3/06/2020,117
4/06/2020,117
5/06/2020,117
6/06/2020,117
7/06/2020,117
8/06/2020,117
9/06/2020,117
10/06/2020,117
11/06/2020,117
12/06/2020,117
13/06/2020,117
14/06/2020,117
15/06/2020,123
16/06/2020,123
17/06/2020,123
18/06/2020,123
19/06/2020,123
20/06/2020,123
21/06/2020,123
22/06/2020,123
23/06/2020,123
24/06/2020,123
25/06/2020,123
26/06/2020,123
27/06/2020,124
28/06/2020,124
29/06/2020,126
30/06/2020,126
1/07/2020,130
2/07/2020,130
3/07/2020,130
4/07/2020,130
5/07/2020,130
6/07/2020,133
7/07/2020,133
8/07/2020,133
9/07/2020,133
10/07/2020,133
11/07/2020,133
12/07/2020,133
13/07/2020,133
14/07/2020,133
15/07/2020,133
16/07/2020,133
17/07/2020,133
18/07/2020,136
19/07/2020,137
20/07/2020,137
21/07/2020,137
22/07/2020,139
23/07/2020,141
24/07/2020,141
25/07/2020,142
26/07/2020,147
27/07/2020,147
28/07/2020,148
29/07/2020,154
30/07/2020,156
31/07/2020,164
1/08/2020,169
2/08/2020,173
3/08/2020,182
4/08/2020,182
5/08/2020,194
6/08/2020,199
7/08/2020,210
8/08/2020,225
9/08/2020,275
10/08/2020,279
11/08/2020,281
12/08/2020,295
13/08/2020,326
14/08/2020,404
15/08/2020,412
16/08/2020,474
17/08/2020,552
18/08/2020,552
19/08/2020,629
20/08/2020,686
21/08/2020,767
22/08/2020,864
23/08/2020,930
24/08/2020,1007
25/08/2020,1099
26/08/2020,1252
27/08/2020,1411
28/08/2020,1476
29/08/2020,1554
30/08/2020,1645
31/08/2020,1683
1/09/2020,1759
2/09/2020,1797
3/09/2020,1920
4/09/2020,1984
5/09/2020,2040
6/09/2020,2230
7/09/2020,2250
8/09/2020,2277
9/09/2020,2391
3/03/2020,1
9/03/2020,
10/03/2020,2
11/03/2020,5
12/03/2020,7
13/03/2020,13
14/03/2020,16
15/03/2020,16
16/03/2020,18
17/03/2020,20
18/03/2020,24
19/03/2020,29
20/03/2020,39
21/03/2020,54
22/03/2020,60
23/03/2020,75
24/03/2020,89
25/03/2020,114
26/03/2020,173
27/03/2020,173
28/03/2020,227
29/03/2020,227
30/03/2020,278
31/03/2020,312
1/04/2020,362
2/04/2020,394
3/04/2020,455
4/04/2020,455
5/04/2020,495
6/04/2020,553
7/04/2020,574
8/04/2020,596
9/04/2020,623
10/04/2020,643
11/04/2020,671
12/04/2020,685
13/04/2020,707
14/04/2020,726
15/04/2020,747
16/04/2020,780
17/04/2020,822
18/04/2020,864
19/04/2020,866
20/04/2020,879
21/04/2020,884
22/04/2020,901
23/04/2020,901
24/04/2020,918
25/04/2020,922
26/04/2020,939
27/04/2020,949
28/04/2020,967
29/04/2020,975
30/04/2020,980
1/05/2020,994
2/05/2020,998
3/05/2020,1009
4/05/2020,1013
5/05/2020,1018
6/05/2020,1022
7/05/2020,1025
8/05/2020,1026
9/05/2020,1030
10/05/2020,1032
11/05/2020,1032
12/05/2020,1032
13/05/2020,1032
14/05/2020,1032
15/05/2020,1032
16/05/2020,1035
17/05/2020,1035
18/05/2020,1037
19/05/2020,1043
20/05/2020,1044
21/05/2020,1045
22/05/2020,1046
23/05/2020,1048
24/05/2020,1048
25/05/2020,1051
26/05/2020,1051
27/05/2020,1051
28/05/2020,1051
29/05/2020,1068
30/05/2020,1071
31/05/2020,1076
1/06/2020,1077
2/06/2020,1084
3/06/2020,1086
4/06/2020,1087
5/06/2020,1087
6/06/2020,1087
7/06/2020,1087
8/06/2020,1087
9/06/2020,1087
10/06/2020,1087
11/06/2020,1087
12/06/2020,1087
13/06/2020,1093
14/06/2020,1094
15/06/2020,1096
16/06/2020,1110
17/06/2020,1125
18/06/2020,1128
19/06/2020,1132
20/06/2020,1146
21/06/2020,1156
22/06/2020,1157
23/06/2020,1159
24/06/2020,1159
25/06/2020,1160
26/06/2020,1162
27/06/2020,1164
28/06/2020,1168
29/06/2020,1169
30/06/2020,1172
1/07/2020,1174
2/07/2020,1175
3/07/2020,1178
4/07/2020,1181
5/07/2020,1186
6/07/2020,1188
7/07/2020,1199
8/07/2020,1205
9/07/2020,1221
10/07/2020,1231
11/07/2020,1240
12/07/2020,1245
13/07/2020,1263
14/07/2020,1302
15/07/2020,1306
16/07/2020,1319
17/07/2020,1327
18/07/2020,1336
19/07/2020,1348
20/07/2020,1374
21/07/2020,1381
22/07/2020,1389
23/07/2020,1394
24/07/2020,1406
25/07/2020,1425
26/07/2020,1443
27/07/2020,1452
28/07/2020,1455
29/07/2020,1468
30/07/2020,1488
31/07/2020,1514
1/08/2020,1535
2/08/2020,1552
3/08/2020,1561
4/08/2020,1565
5/08/2020,1584
6/08/2020,1601
7/08/2020,1642
8/08/2020,1656
9/08/2020,1678
10/08/2020,1697
11/08/2020,1717
12/08/2020,1738
13/08/2020,1780
14/08/2020,1847
15/08/2020,1903
16/08/2020,2023
17/08/2020,2107
18/08/2020,2185
19/08/2020,2185
20/08/2020,2427
21/08/2020,2543
22/08/2020,2607
23/08/2020,2738
24/08/2020,2738
25/08/2020,2893
26/08/2020,3069
27/08/2020,3206
28/08/2020,3323
29/08/2020,3461
30/08/2020,3572
31/08/2020,3685
1/09/2020,3803
2/09/2020,3803
3/09/2020,4196
4/09/2020,4394
5/09/2020,4394
6/09/2020,4542
7/09/2020,4776
8/09/2020,5124
9/09/2020,5417
12/03/2020,1
13/03/2020,2
16/03/2020,18
17/03/2020,47
18/03/2020,98
19/03/2020,191
20/03/2020,359
21/03/2020,670
22/03/2020,947
23/03/2020,1236
24/03/2020,1529
25/03/2020,1872
26/03/2020,2433
27/03/2020,3629
28/03/2020,5698
29/03/2020,7402
30/03/2020,9217
31/03/2020,10827
1/04/2020,13531
2/04/2020,15679
3/04/2020,18135
4/04/2020,20921
5/04/2020,23934
6/04/2020,27069
7/04/2020,30217
8/04/2020,34109
9/04/2020,38226
10/04/2020,42282
11/04/2020,47029
12/04/2020,52167
13/04/2020,56956
14/04/2020,61049
15/04/2020,65111
16/04/2020,69392
17/04/2020,74193
18/04/2020,78546
19/04/2020,82329
20/04/2020,86306
21/04/2020,90980
22/04/2020,95591
23/04/2020,98674
24/04/2020,101790
25/04/2020,104912
26/04/2020,107773
27/04/2020,110130
28/04/2020,112261
29/04/2020,114653
30/04/2020,117589
1/05/2020,120204
2/05/2020,122392
3/05/2020,124375
4/05/2020,126045
5/05/2020,127659
6/05/2020,129491
7/05/2020,131744
8/05/2020,133721
9/05/2020,135569
10/05/2020,137115
11/05/2020,138657
12/05/2020,139771
13/05/2020,141475
14/05/2020,143114
15/05/2020,144749
16/05/2020,146457
17/05/2020,148067
18/05/2020,149435
19/05/2020,150593
20/05/2020,151615
21/05/2020,152587
22/05/2020,153548
23/05/2020,154500
24/05/2020,155686
25/05/2020,156827
26/05/2020,157814
27/05/2020,158762
28/05/2020,159797
29/05/2020,160979
30/05/2020,162120
31/05/2020,163103
1/06/2020,163942
2/06/2020,164769
3/06/2020,165555
4/06/2020,166422
5/06/2020,167410
6/06/2020,168340
7/06/2020,169218
8/06/2020,170132
9/06/2020,171121
10/06/2020,172114
11/06/2020,173036
12/06/2020,174023
13/06/2020,175218
14/06/2020,176677
15/06/2020,178239
16/06/2020,179831
17/06/2020,181298
18/06/2020,182727
19/06/2020,184031
20/06/2020,185245
21/06/2020,186493
22/06/2020,187685
23/06/2020,188897
24/06/2020,190165
25/06/2020,191657
26/06/2020,193115
27/06/2020,194511
28/06/2020,195883
29/06/2020,197239
30/06/2020,198613
1/07/2020,199906
2/07/2020,201098
3/07/2020,202284
4/07/2020,203456
5/07/2020,204610
6/07/2020,205758
7/07/2020,206844
8/07/2020,207897
9/07/2020,208938
10/07/2020,209962
11/07/2020,210965
12/07/2020,211981
13/07/2020,212993
14/07/2020,214001
15/07/2020,214993
16/07/2020,215940
17/07/2020,216873
18/07/2020,217799
19/07/2020,218717
20/07/2020,219641
21/07/2020,220572
22/07/2020,221500
23/07/2020,222402
24/07/2020,223315
25/07/2020,224252
26/07/2020,225173
27/07/2020,226100
28/07/2020,227019
29/07/2020,227982
30/07/2020,228924
31/07/2020,229891
1/08/2020,230873
2/08/2020,231869
3/08/2020,232856
4/08/2020,233851
5/08/2020,234934
6/08/2020,236112
7/08/2020,237265
8/08/2020,238450
9/08/2020,239622
10/08/2020,240804
11/08/2020,241997
12/08/2020,243180
13/08/2020,244392
14/08/2020,245635
15/08/2020,246861
16/08/2020,248117
17/08/2020,249309
18/08/2020,250542
19/08/2020,251805
20/08/2020,253108
21/08/2020,254520
22/08/2020,255723
23/08/2020,257032
24/08/2020,258249
25/08/2020,259692
26/08/2020,261194
27/08/2020,262507
28/08/2020,263998
29/08/2020,265515
30/08/2020,267064
31/08/2020,268546
1/09/2020,270133
2/09/2020,271705
3/09/2020,273301
4/09/2020,274943
5/09/2020,276555
6/09/2020,278228
7/09/2020,279806
8/09/2020,281509
9/09/2020,283270
25/03/2020,1
26/03/2020,1
27/03/2020,2
28/03/2020,2
29/03/2020,5
30/03/2020,5
31/03/2020,5
1/04/2020,5
2/04/2020,5
3/04/2020,5
4/04/2020,5
5/04/2020,5
6/04/2020,5
7/04/2020,8
8/04/2020,8
9/04/2020,8
10/04/2020,8
11/04/2020,9
12/04/2020,9
13/04/2020,9
14/04/2020,10
15/04/2020,10
16/04/2020,11
17/04/2020,11
18/04/2020,11
19/04/2020,11
20/04/2020,11
21/04/2020,11
22/04/2020,11
23/04/2020,11
24/04/2020,11
25/04/2020,11
26/04/2020,11
27/04/2020,11
28/04/2020,12
29/04/2020,12
30/04/2020,12
1/05/2020,12
2/05/2020,12
3/05/2020,12
4/05/2020,12
5/05/2020,12
6/05/2020,12
7/05/2020,12
8/05/2020,12
9/05/2020,12
10/05/2020,12
11/05/2020,12
12/05/2020,12
13/05/2020,12
14/05/2020,12
15/05/2020,12
16/05/2020,12
17/05/2020,12
18/05/2020,12
19/05/2020,12
20/05/2020,12
21/05/2020,12
22/05/2020,12
23/05/2020,12
24/05/2020,12
25/05/2020,12
26/05/2020,12
27/05/2020,12
28/05/2020,12
29/05/2020,12
30/05/2020,12
31/05/2020,12
1/06/2020,12
2/06/2020,12
3/06/2020,12
4/06/2020,12
5/06/2020,12
6/06/2020,12
7/06/2020,12
8/06/2020,12
9/06/2020,12
10/06/2020,12
11/06/2020,12
12/06/2020,12
13/06/2020,12
14/06/2020,12
15/06/2020,12
16/06/2020,12
17/06/2020,12
18/06/2020,12
19/06/2020,12
20/06/2020,12
21/06/2020,12
22/06/2020,14
23/06/2020,14
24/06/2020,14
25/06/2020,15
26/06/2020,15
27/06/2020,15
28/06/2020,16
29/06/2020,28
30/06/2020,41
1/07/2020,41
2/07/2020,42
3/07/2020,44
4/07/2020,44
5/07/2020,45
6/07/2020,47
7/07/2020,49
8/07/2020,49
9/07/2020,55
10/07/2020,55
11/07/2020,66
12/07/2020,66
13/07/2020,72
